DEPT,RHOB,TNPH,ECGR,RD,DTCO,DTSM
5150.5,2.756799936,0.338342011,101.2897034,8.751999855,67.10610199,112.8666992
5151,2.672600031,0.25375998,130.5014954,9.267900467,65.62419891,112.9130936
5151.5,2.453900099,0.131377995,37.09540176,21.40019989,63.67950058,112.8612061
5152,2.496599913,0.113076001,41.37649918,29.54840088,63.9015007,108.9360886
5152.5,2.458800077,0.115309,39.06409836,23.64830017,64.49729919,114.976799
5153,2.569900036,0.176008999,56.7364006,12.62279987,69.40429688,127.4336014
5153.5,2.674400091,0.326586992,124.2397995,7.672399998,69.15670013,127.9129028
5154,2.654999971,0.29568398,115.1165009,7.070899963,67.0196991,122.1034012
5154.5,2.679699898,0.274834007,109.6312027,7.497300148,65.29720306,114.8925018
5155,2.674599886,0.256608993,104.2136002,8.503199577,65.24880219,115.126503
5155.5,2.607899904,0.304655999,82.58750153,12.59729958,68.69229889,126.8171997
5156,2.64289999,0.260926008,72.70680237,8.156999588,67.74469757,124.6589966
5156.5,2.641700029,0.280193985,118.248497,7.927299976,67.83049774,130.2406006
5157,2.687400103,0.369588018,108.6132965,7.955800057,71.89289856,141.2812042
5157.5,2.692800045,0.334206998,117.0954971,5.593200207,74.79969788,151.5831909
5158,2.664400101,0.28994599,125.028801,5.495200157,76.36489868,145.7006073
5158.5,2.616300106,0.282707006,129.7843018,5.263800144,71.28569794,131.4329071
5159,2.644599915,0.251309007,140.0594025,5.774199963,72.01779938,132.4140015
5159.5,2.633899927,0.282653004,131.8766937,6.400700092,74.37139893,140.2458954
5160,2.645600081,0.293605983,130.5428009,5.792699814,76.71160126,147.3141022
5160.5,2.681400061,0.316797018,134.7691956,5.161399841,76.68019867,146.526001
5161,2.624500036,0.319795013,138.1974945,4.515799999,76.82099915,145.537796
5161.5,2.603499889,0.333644986,135.3287048,4.464000225,76.28489685,144.3946991
5162,2.618999958,0.298657,139.0986023,4.692599773,69.14189911,128.5493012
5162.5,2.625200033,0.214023992,137.9611054,5.129399777,67.87509918,123.7994995
5163,2.50970006,0.179552987,125.0343018,5.928899765,61.19639587,100.6268997
